5.0,4.0,0.4734218165064612,1.0538911410229446e-9,6.719569345392529e-12,0.001557894,0.000537688,0.47556174403838086,0.4755617449953984,0.47556174499161463
17.0,6.0,0.17844061870678352,3.677402132806762e-10,4.9232479204519564e-11,0.256347944,0.701688686,1.362339264722977,1.362339264282853,1.362339264253777
127.0,43.0,0.30370273302137607,1.095856738686507e-11,2.7365609778229327e-13,0.303827359,0.664884526,0.22821368701683356,0.22821368702728764,0.22821368702669795
990.0,633.0,0.7601248441864623,7.486528758038347e-13,9.610645612667668e-13,7.049094351,4.08206649,1.4712394212269846,1.4712394212512936,1.47123942126238
18.0,6.0,0.9041244341673698,1.5226592209316436e-10,1.3871681581179018e-12,0.261679548,0.674631331,0.5239880595739539,0.5239880597900882,0.5239880597884093
13.0,7.0,0.8663264070960722,2.0321855309646253e-10,1.7053395154342788e-11,0.266960845,0.661973182,0.5872673108837072,0.5872673106611055,0.5872673106706799
538.0,483.0,0.6668032004247494,4.632806291371416e-12,2.515002095471175e-13,1.731815071,1.507662665,0.7432906345529419,0.7432906345186016,0.7432906345224923
731.0,196.0,0.45734029619452865,4.687639165723567e-13,9.402201239794294e-15,0.484923726,0.877782061,0.346975228404627,0.3469752284062916,0.3469752284061911
136.0,78.0,0.509328327230397,2.948807864555647e-12,1.3468948178996243e-12,0.292643256,0.676495801,0.2967544364043306,0.2967544363808014,0.2967544363801916
52.0,33.0,0.15369922948314174,1.2498137247352048e-10,4.130182307271468e-12,0.275997095,0.670348745,1.0282345264257091,1.02823452641045,1.028234526415882
14.0,4.0,0.6098014540449254,4.794597149859747e-10,5.447368250921514e-12,0.309131029,0.667098167,0.8547045714875379,0.8547045717227397,0.854704571727793
11.0,10.0,0.38655394040838564,1.8317639766118887e-9,2.633805673557532e-11,0.270581356,0.666554005,1.068721076180525,1.0687210751494125,1.0687210751580203
90.0,64.0,0.8111954090917735,2.6576872647066097e-11,1.5711876244495215e-12,0.28572333,0.674169657,0.5219436360260232,0.5219436361217933,0.5219436361179982
386.0,230.0,0.5009542006549377,5.606765052235119e-13,8.41224659375861e-13,0.571414603,0.890213694,0.41845475985377173,0.4184547598506768,0.41845475984050495
67.0,37.0,0.2287121401085177,1.9240485593652323e-10,1.0840297409719923e-11,0.322635733,0.671783093,1.474846157360937,1.4748461569565894,1.474846156961935
35.0,27.0,0.7963020742660389,8.313030819273592e-10,2.197465820419353e-11,0.329916144,0.669185872,1.5103193848316578,1.510319384947282,1.5103193849420335
95.0,81.0,0.700900786982103,4.214090187915076e-11,2.0224447117023203e-12,0.343391051,0.68075653,0.8045409727972724,0.8045409727022863,0.8045409727117366
453.0,94.0,0.42135564197992026,6.998290835724674e-13,1.7510437544387969e-12,0.371667592,0.74310868,0.8974456076495277,0.8974456076638926,0.8974456076431077
4.0,3.0,0.5814659876555539,3.105551857340849e-9,1.2896844703291777e-10,0.003423043,0.001097667,1.3238363107450037,1.3238363071376367,1.323836307274647
8.0,7.0,0.5013889227389319,2.1231039148972286e-10,1.5328710523121458e-12,0.267550225,0.662982231,0.4178321455500572,0.4178321455143304,0.4178321455158072
108.0,103.0,0.01642569774560887,9.092249522724138e-11,2.0617119123045313e-12,0.34968922,0.684419448,0.8624438591947978,0.8624438593262397,0.8624438593213357
7.0,4.0,0.34882316955243564,1.7397072671343494e-10,5.801970015539837e-12,0.266064443,0.704159552,0.5832027408397578,0.5832027410990115,0.5832027411005428
14.0,4.0,0.03466073933401925,2.056007031292495e-10,1.9028389974806714e-11,0.001662073,0.00067027,1.0977529035950544,1.0977529033511209,1.0977529033344013
40.0,33.0,0.16377050747199684,2.2189566850627784e-10,1.3495038420074934e-12,0.273879037,0.667265477,0.547436067236234,0.5474360675682743,0.5474360675681861
510.0,282.0,0.16677555596782678,7.712795679903905e-12,6.184280518239937e-13,1.08107536,1.18070141,1.275136427222668,1.27513642713789,1.2751364271357486
560.0,280.0,0.7443840009653697,4.223010829917939e-13,5.077258058427958e-13,1.07192717,1.194161675,0.7610993666215373,0.7610993666324268,0.761099366618508
206.0,103.0,0.6070081343123401,2.4530100173336677e-12,1.4176160245682468e-13,0.364094875,0.705691629,0.5561570484487504,0.556157048441617,0.556157048441854
8.0,5.0,0.1758815333632845,8.215992886029255e-10,1.6455392604086683e-11,0.311718253,0.662186404,0.9041800900483421,0.9041800893128215,0.9041800893181595
4.0,3.0,0.25101655438149306,3.853031463330048e-9,5.461420204966316e-11,0.002613853,0.000800791,1.2809113338637765,1.2809113333201139,1.280911333253318
18.0,16.0,0.5465613499929346,4.420914884173399e-10,1.8286039349391103e-11,0.272122196,0.662767193,0.9146450452322452,0.9146450449523749,0.9146450449529862
41.0,17.0,0.8809133446394183,1.7131800145175902e-10,3.437385792670611e-12,0.34897336,0.664001135,0.6774700239557631,0.6774700241628209,0.6774700241643007
31.0,2.0,0.39805531706934993,1.1210893324786753e-11,6.955547249276606e-14,0.258889098,0.724451968,0.34534670624815783,0.3453467062254701,0.34534670622534724
4.0,2.0,0.8505631757806128,7.103574672928659e-12,1.5260015473472777e-13,0.000688597,0.000325413,0.1718768881498155,0.17187688814322477,0.17187688814341248
24.0,9.0,0.005957035294239188,4.4563924772589303e-10,2.270794663417064e-11,0.260991751,0.726591216,1.5359626131505262,1.5359626128651136,1.5359626128641979
36.0,27.0,0.5246196894551688,4.587993873705898e-10,2.0079327089916887e-11,0.277701011,0.734728647,1.509889285052798,1.5098892846613607,1.5098892846475673
442.0,394.0,0.6667099270152003,2.4342320693870878e-11,1.0616646450856138e-12,1.403606848,1.375351074,1.3792629042340783,1.3792629044974676,1.3792629045043816
31.0,25.0,0.15591462091515285,4.136754411243615e-10,1.1704463787065578e-11,0.276716602,0.696584309,1.5158567957953046,1.5158567961652272,1.5158567961576748
4.0,2.0,0.7091845415238043,1.5107053386032021e-9,1.6998735752338234e-11,0.001954424,0.000555593,0.7037938568018122,0.7037938552005208,0.7037938552214595
259.0,137.0,0.5261622808448028,1.8482854136081528e-12,6.395383354840245e-14,0.375976432,0.79893461,0.400573916481813,0.4005739164576131,0.40057391645683726
379.0,191.0,0.25004756302981934,3.5926669625374608e-12,4.288115001971349e-13,0.671913517,0.933390491,1.306676168747789,1.306676168785008,1.3066761687886395
67.0,29.0,0.8280439168950815,6.95921376081543e-11,1.3028661483005521e-11,0.29478894,0.712073667,1.0746258646854894,1.074625864503283,1.074625864517934
13.0,9.0,0.6493777532932972,3.1241570441764566e-10,9.093670261250963e-12,0.268651538,0.724697529,0.6800608172177418,0.6800608174365492,0.6800608174341554
4.0,3.0,0.833537480804962,2.5720234136938913e-9,3.211815535753004e-11,0.001915103,0.00066431,0.928864148219784,0.9288641453439371,0.9288641453440974
4.0,2.0,0.5430729168498409,1.1537648614279306e-10,1.2305184649008538e-11,0.001036145,0.000393425,0.7912408111922283,0.7912408110420898,0.7912408110553468
4.0,2.0,0.38742951648595414,4.6205604065097106e-9,1.6131447566625212e-10,0.003031716,0.000842954,1.3753056356186248,1.37530563058008,1.3753056305042857
4.0,2.0,0.9189768280118856,4.325207303423895e-9,7.77510278382465e-11,0.002701268,0.001071494,1.529936166915175,1.5299361721112752,1.529936171992762
4.0,2.0,0.7524995193024181,1.7390495016256224e-9,4.635741790437464e-11,0.001358521,0.000513137,1.1236333785113017,1.1236333802343537,1.1236333801591871
70.0,44.0,0.6828430128017197,1.5106978168422103e-10,6.4259431109547904e-12,0.346442989,0.683847713,1.5697602754640436,1.5697602758904745,1.5697602758789868
4.0,2.0,0.9951783118471343,7.476843172371517e-10,3.1874433648049205e-11,0.001391027,0.000580128,1.0059899010598767,1.00598990192289,1.0059899018807394
4.0,2.0,0.3738844656820207,3.5310341317540406e-9,1.6061840746317557e-10,0.002596549,0.000798467,1.4267062464934166,1.4267062427013169,1.4267062428450075
